1980.0,22.0
1980.076923076923,26.0
1980.1538461538462,30.0
1980.2307692307693,25.0
1980.3076923076924,41.0
1980.3846153846155,36.0
1980.4615384615386,35.0
1980.5384615384614,33.0
1980.6153846153845,37.0
1980.6923076923076,36.0
1980.7692307692307,36.0
1980.8461538461538,29.0
1980.923076923077,26.0
1981.0,43.0
1981.076923076923,44.0
1981.1538461538462,54.0
1981.2307692307693,68.0
1981.3076923076924,72.0
1981.3846153846155,65.0
1981.4615384615386,77.0
1981.5384615384614,57.0
1981.6153846153845,47.0
1981.6923076923076,51.0
1981.7692307692307,37.0
1981.8461538461538,31.0
1981.923076923077,20.0
1982.0,53.0
1982.076923076923,32.0
1982.1538461538462,25.0
1982.2307692307693,33.0
1982.3076923076924,29.0
1982.3846153846155,17.0
1982.4615384615386,20.0
1982.5384615384614,23.0
1982.6153846153845,26.0
1982.6923076923076,13.0
1982.7692307692307,16.0
1982.8461538461538,23.0
1982.923076923077,13.0
1983.0,20.0
1983.076923076923,35.0
1983.1538461538462,34.0
1983.2307692307693,33.0
1983.3076923076924,29.0
1983.3846153846155,31.0
1983.4615384615386,28.0
1983.5384615384614,41.0
1983.6153846153845,27.0
1983.6923076923076,28.0
1983.7692307692307,33.0
1983.8461538461538,23.0
1983.923076923077,35.0
1984.0,54.0
1984.076923076923,58.0
1984.1538461538462,62.0
1984.2307692307693,44.0
1984.3076923076924,70.0
1984.3846153846155,48.0
1984.4615384615386,35.0
1984.5384615384614,56.0
1984.6153846153845,38.0
1984.6923076923076,24.0
1984.7692307692307,24.0
1984.8461538461538,26.0
1984.923076923077,21.0
1985.0,21.0
1985.076923076923,34.0
1985.1538461538462,29.0
1985.2307692307693,20.0
1985.3076923076924,25.0
1985.3846153846155,34.0
1985.4615384615386,22.0
1985.5384615384614,29.0
1985.6153846153845,28.0
1985.6923076923076,28.0
1985.7692307692307,12.0
1985.8461538461538,21.0
1985.923076923077,11.0
1986.0,26.0
1986.076923076923,32.0
1986.1538461538462,23.0
1986.2307692307693,25.0
1986.3076923076924,33.0
1986.3846153846155,41.0
1986.4615384615386,48.0
1986.5384615384614,67.0
1986.6153846153845,41.0
1986.6923076923076,42.0
1986.7692307692307,35.0
1986.8461538461538,39.0
1986.923076923077,42.0
1987.0,52.0
1987.076923076923,40.0
1987.1538461538462,45.0
1987.2307692307693,58.0
1987.3076923076924,59.0
1987.3846153846155,64.0
1987.4615384615386,67.0
1987.5384615384614,66.0
1987.6153846153845,60.0
1987.6923076923076,42.0
1987.7692307692307,31.0
1987.8461538461538,31.0
1987.923076923077,19.0
1988.0,48.0
1988.076923076923,46.0
1988.1538461538462,36.0
1988.2307692307693,30.0
1988.3076923076924,29.0
1988.3846153846155,28.0
1988.4615384615386,28.0
1988.5384615384614,24.0
1988.6153846153845,13.0
1988.6923076923076,25.0
1988.7692307692307,25.0
1988.8461538461538,43.0
1988.923076923077,39.0
1989.0,30.0
1989.076923076923,20.0
1989.1538461538462,18.0
1989.2307692307693,21.0
1989.3076923076924,15.0
1989.3846153846155,19.0
1989.4615384615386,18.0
1989.5384615384614,8.0
1989.6153846153845,11.0
1989.6923076923076,14.0
1989.7692307692307,17.0
1989.8461538461538,10.0
1989.923076923077,7.0
1990.0,6.0
1990.076923076923,8.0
1990.1538461538462,8.0
1990.2307692307693,3.0
1990.3076923076924,7.0
1990.3846153846155,9.0
1990.4615384615386,5.0
1990.5384615384614,6.0
1990.6153846153845,6.0
1990.6923076923076,7.0
1990.7692307692307,2.0
1990.8461538461538,2.0
1990.923076923077,4.0
1991.0,6.0
1991.076923076923,4.0
1991.1538461538462,7.0
1991.2307692307693,3.0
1991.3076923076924,0.0
1991.3846153846155,1.0
1991.4615384615386,6.0
1991.5384615384614,3.0
1991.6153846153845,4.0
1991.6923076923076,3.0
1991.7692307692307,3.0
1991.8461538461538,9.0
1991.923076923077,2.0
1992.0,5.0
1992.076923076923,3.0
1992.1538461538462,7.0
1992.2307692307693,1.0
1992.3076923076924,1.0
1992.3846153846155,2.0
1992.4615384615386,3.0
1992.5384615384614,4.0
1992.6153846153845,1.0
1992.6923076923076,5.0
1992.7692307692307,0.0
1992.8461538461538,7.0
1992.923076923077,2.0
1993.0,2.0
1993.076923076923,4.0
1993.1538461538462,2.0
1993.2307692307693,7.0
1993.3076923076924,1.0
1993.3846153846155,3.0
1993.4615384615386,3.0
1993.5384615384614,1.0
1993.6153846153845,1.0
1993.6923076923076,2.0
1993.7692307692307,1.0
1993.8461538461538,3.0
1993.923076923077,1.0
1994.0,7.0
1994.076923076923,1.0
1994.1538461538462,3.0
1994.2307692307693,2.0
1994.3076923076924,2.0
1994.3846153846155,4.0
1994.4615384615386,5.0
1994.5384615384614,6.0
1994.6153846153845,4.0
1994.6923076923076,5.0
1994.7692307692307,3.0
1994.8461538461538,0.0
1994.923076923077,1.0
1995.0,0.0
1995.076923076923,3.0
1995.1538461538462,3.0
1995.2307692307693,2.0
1995.3076923076924,3.0
1995.3846153846155,1.0
1995.4615384615386,3.0
1995.5384615384614,1.0
1995.6153846153845,3.0
1995.6923076923076,6.0
1995.7692307692307,10.0
1995.8461538461538,4.0
1995.923076923077,4.0
1996.0,3.0
1996.076923076923,1.0
1996.1538461538462,3.0
1996.2307692307693,1.0
1996.3076923076924,1.0
1996.3846153846155,3.0
1996.4615384615386,3.0
1996.5384615384614,3.0
1996.6153846153845,4.0
1996.6923076923076,0.0
1996.7692307692307,0.0
1996.8461538461538,2.0
1996.923076923077,0.0
1997.0,4.0
1997.076923076923,8.0
1997.1538461538462,6.0
1997.2307692307693,2.0
1997.3076923076924,12.0
1997.3846153846155,1.0
1997.4615384615386,10.0
1997.5384615384614,10.0
1997.6153846153845,7.0
1997.6923076923076,4.0
1997.7692307692307,4.0
1997.8461538461538,5.0
1997.923076923077,3.0
1998.0,6.0
1998.076923076923,3.0
1998.1538461538462,2.0
1998.2307692307693,3.0
1998.3076923076924,0.0
1998.3846153846155,6.0
1998.4615384615386,4.0
1998.5384615384614,4.0
1998.6153846153845,3.0
1998.6923076923076,2.0
1998.7692307692307,3.0
1998.8461538461538,2.0
1998.923076923077,1.0
1999.0,5.0
1999.076923076923,5.0
1999.1538461538462,8.0
1999.2307692307693,7.0
1999.3076923076924,4.0
1999.3846153846155,0.0
1999.4615384615386,6.0
1999.5384615384614,6.0
1999.6153846153845,3.0
1999.6923076923076,5.0
1999.7692307692307,10.0
1999.8461538461538,5.0
1999.923076923077,9.0
2000.0,11.0
2000.076923076923,10.0
2000.1538461538462,19.0
2000.2307692307693,4.0
2000.3076923076924,10.0
2000.3846153846155,1.0
2000.4615384615386,1.0
2000.5384615384614,3.0
2000.6153846153845,6.0
2000.6923076923076,6.0
2000.7692307692307,10.0
2000.8461538461538,17.0
2000.923076923077,11.0
2001.0,17.0
2001.076923076923,15.0
2001.1538461538462,15.0
2001.2307692307693,9.0
2001.3076923076924,11.0
2001.3846153846155,8.0
2001.4615384615386,14.0
2001.5384615384614,13.0
2001.6153846153845,9.0
2001.6923076923076,5.0
2001.7692307692307,9.0
2001.8461538461538,6.0
2001.923076923077,7.0
2002.0,13.0
2002.076923076923,3.0
2002.1538461538462,9.0
2002.2307692307693,5.0
2002.3076923076924,6.0
2002.3846153846155,4.0
2002.4615384615386,11.0
2002.5384615384614,12.0
2002.6153846153845,7.0
2002.6923076923076,9.0
2002.7692307692307,8.0
2002.8461538461538,21.0
2002.923076923077,6.0
2003.0,24.0
2003.076923076923,42.0
2003.1538461538462,33.0
2003.2307692307693,19.0
2003.3076923076924,21.0
2003.3846153846155,33.0
2003.4615384615386,30.0
2003.5384615384614,27.0
2003.6153846153845,28.0
2003.6923076923076,20.0
2003.7692307692307,20.0
2003.8461538461538,19.0
2003.923076923077,32.0
2004.0,48.0
2004.076923076923,39.0
2004.1538461538462,34.0
2004.2307692307693,53.0
2004.3076923076924,95.0
2004.3846153846155,95.0
2004.4615384615386,146.0
2004.5384615384614,183.0
2004.6153846153845,149.0
2004.6923076923076,184.0
2004.7692307692307,216.0
2004.8461538461538,270.0
2004.923076923077,395.0
2005.0,645.0
2005.076923076923,573.0
2005.1538461538462,532.0
2005.2307692307693,654.0
2005.3076923076924,657.0
2005.3846153846155,442.0
2005.4615384615386,376.0
2005.5384615384614,234.0
2005.6153846153845,175.0
2005.6923076923076,178.0
2005.7692307692307,162.0
2005.8461538461538,135.0
2005.923076923077,152.0
2006.0,191.0
2006.076923076923,147.0
2006.1538461538462,120.0
2006.2307692307693,112.0
2006.3076923076924,100.0
2006.3846153846155,95.0
2006.4615384615386,64.0
2006.5384615384614,59.0
2006.6153846153845,36.0
2006.6923076923076,36.0
2006.7692307692307,25.0
2006.8461538461538,17.0
2006.923076923077,9.0
2007.0,38.0
2007.076923076923,24.0
2007.1538461538462,27.0
2007.2307692307693,26.0
2007.3076923076924,43.0
2007.3846153846155,37.0
2007.4615384615386,33.0
2007.5384615384614,28.0
2007.6153846153845,31.0
2007.6923076923076,22.0
2007.7692307692307,30.0
2007.8461538461538,45.0
2007.923076923077,27.0
2008.0,46.0
2008.076923076923,44.0
2008.1538461538462,25.0
2008.2307692307693,57.0
2008.3076923076924,90.0
2008.3846153846155,79.0
2008.4615384615386,50.0
2008.5384615384614,45.0
2008.6153846153845,43.0
2008.6923076923076,32.0
2008.7692307692307,29.0
2008.8461538461538,32.0
2008.923076923077,34.0
2009.0,85.0
2009.076923076923,123.0
2009.1538461538462,141.0
2009.2307692307693,160.0
2009.3076923076924,182.0
2009.3846153846155,185.0
2009.4615384615386,140.0
2009.5384615384614,79.0
2009.6153846153845,58.0
2009.6923076923076,51.0
2009.7692307692307,39.0
2009.8461538461538,44.0
2009.923076923077,49.0
2010.0,91.0
2010.076923076923,90.0
