,folder,rn,N_i,N_f,N_rs,N_rd,v_i,v_f,v_rs,v_rd,R0_i,R0_f,R0_rs,R0_rd,eta_i,eta_f,eta_rs,eta_rd,rp_i,rp_f,rp_rs,rp_rd,ts,force,T,runs,rho,gamma,sa,rdis,seed,R0_ramp,bb_a,bb_v,ou_d,ou_v,ou_l,ou_u
0,./data/backup-01-11-5,data_0,73263.98248235857,73263.98248235857,10,10,0.0,0.0,10,10,0.27175132881317243,1.0,10,10.0,0.036567032476532,0.036567032476532,10,10.0,0.22043344920094166,0.22043344920094166,10,10,7,none,20,1,0.0769,0.1667,0.3,100,656507,bb,4.1546897189505305,1e-05,0.01,1e-05,0,1
1,./data/backup-01-11-5,data_1,1168911.6799984027,1168911.6799984027,10,10,0.0,0.0,10,10,0.6852951017913154,1.0,10,10.0,0.09309990614931478,0.09309990614931478,10,10.0,0.4186190344723242,0.4186190344723242,10,10,7,none,20,1,0.0769,0.1667,0.3,100,919750,bb,3.6192190736530936,1e-05,0.01,1e-05,0,1
2,./data/backup-01-11-5,data_2,95359.55684746588,95359.55684746588,10,10,0.0,0.0,10,10,0.6901894056703783,1.0,10,10.0,0.07796804657570726,0.07796804657570726,10,10.0,0.43602062382598156,0.43602062382598156,10,10,7,none,20,1,0.0769,0.1667,0.3,100,334402,bb,0.3396795133845827,1e-05,0.01,1e-05,0,1
3,./data/backup-01-11-5,data_3,416434.02722535917,416434.02722535917,10,10,0.0,0.0,10,10,0.26071846961529843,1.0,10,10.0,0.06605072373741586,0.06605072373741586,10,10.0,0.341730965846297,0.341730965846297,10,10,7,none,20,1,0.0769,0.1667,0.3,100,424441,bb,0.5954242738806604,1e-05,0.01,1e-05,0,1
4,./data/backup-01-11-5,data_4,54585.67379031744,54585.67379031744,10,10,0.0,0.0,10,10,0.2205141221064488,1.0,10,10.0,0.15472352519291702,0.15472352519291702,10,10.0,0.31382721815998077,0.31382721815998077,10,10,7,none,20,1,0.0769,0.1667,0.3,100,445743,bb,0.6662471577998482,1e-05,0.01,1e-05,0,1
5,./data/backup-01-11-5,data_5,537852.8419457201,537852.8419457201,10,10,0.0,0.0,10,10,0.6793812118599967,1.0,10,10.0,0.06433742540392151,0.06433742540392151,10,10.0,0.35829073086710633,0.35829073086710633,10,10,7,none,20,1,0.0769,0.1667,0.3,100,501734,bb,0.6361741951494277,1e-05,0.01,1e-05,0,1
6,./data/backup-01-11-5,data_6,561295.663078111,561295.663078111,10,10,0.0,0.0,10,10,0.4561730368344791,1.0,10,10.0,0.7066717580032787,0.7066717580032787,10,10.0,0.01544607822254646,0.01544607822254646,10,10,7,none,20,1,0.0769,0.1667,0.3,100,468026,bb,0.9619874288504804,1e-05,0.01,1e-05,0,1
7,./data/backup-01-11-5,data_7,336784.9972764525,336784.9972764525,10,10,0.0,0.0,10,10,0.2100215868248245,1.0,10,10.0,0.033775774023701244,0.033775774023701244,10,10.0,0.23755094990300019,0.23755094990300019,10,10,7,none,20,1,0.0769,0.1667,0.3,100,427707,bb,0.45015773612286974,1e-05,0.01,1e-05,0,1
8,./data/backup-01-11-5,data_8,1896311.582123178,1896311.582123178,10,10,0.0,0.0,10,10,0.3934096358273199,1.0,10,10.0,0.06300682009847379,0.06300682009847379,10,10.0,0.05026403106804773,0.05026403106804773,10,10,7,none,20,1,0.0769,0.1667,0.3,100,328436,bb,3.899810489588093,1e-05,0.01,1e-05,0,1
9,./data/backup-01-11-5,data_9,443356.66038313985,443356.66038313985,10,10,0.0,0.0,10,10,0.3018106010884759,1.0,10,10.0,0.05693061326221808,0.05693061326221808,10,10.0,0.08629106721329259,0.08629106721329259,10,10,7,none,20,1,0.0769,0.1667,0.3,100,513166,bb,2.0600260003953093,1e-05,0.01,1e-05,0,1
10,./data/backup-01-11-5,data_10,196205.58099281113,196205.58099281113,10,10,0.0,0.0,10,10,0.28385758686775053,1.0,10,10.0,0.053465250490520366,0.053465250490520366,10,10.0,0.22966537242387206,0.22966537242387206,10,10,7,none,20,1,0.0769,0.1667,0.3,100,763463,bb,2.5961731358090274,1e-05,0.01,1e-05,0,1
11,./data/backup-01-11-5,data_11,3161943.5619030967,3161943.5619030967,10,10,0.0,0.0,10,10,0.22545015520121947,1.0,10,10.0,0.04543119358335611,0.04543119358335611,10,10.0,0.14309689041079393,0.14309689041079393,10,10,7,none,20,1,0.0769,0.1667,0.3,100,648400,bb,0.6432095896822536,1e-05,0.01,1e-05,0,1
12,./data/backup-01-11-5,data_12,3956190.0104577546,3956190.0104577546,10,10,0.0,0.0,10,10,0.40906466136786135,1.0,10,10.0,0.11260711111363007,0.11260711111363007,10,10.0,0.4240690001716744,0.4240690001716744,10,10,7,none,20,1,0.0769,0.1667,0.3,100,217321,bb,0.6023806478387943,1e-05,0.01,1e-05,0,1
13,./data/backup-01-11-5,data_13,1427645.3453958186,1427645.3453958186,10,10,0.0,0.0,10,10,0.802958649771753,1.0,10,10.0,0.0554684115024422,0.0554684115024422,10,10.0,0.12055291396542851,0.12055291396542851,10,10,7,none,20,1,0.0769,0.1667,0.3,100,781803,bb,0.3601661155590302,1e-05,0.01,1e-05,0,1
14,./data/backup-01-11-5,data_14,322033.5829819892,322033.5829819892,10,10,0.0,0.0,10,10,0.28433763020355207,1.0,10,10.0,0.043933099411048095,0.043933099411048095,10,10.0,0.18529412467227968,0.18529412467227968,10,10,7,none,20,1,0.0769,0.1667,0.3,100,77719,bb,3.131185066949161,1e-05,0.01,1e-05,0,1
15,./data/backup-01-11-5,data_15,82709.52867449846,82709.52867449846,10,10,0.0,0.0,10,10,0.8434801402459707,1.0,10,10.0,0.07408910489730552,0.07408910489730552,10,10.0,0.07801774494803598,0.07801774494803598,10,10,7,none,20,1,0.0769,0.1667,0.3,100,1022024,bb,3.3819654351160295,1e-05,0.01,1e-05,0,1
16,./data/backup-01-11-5,data_16,473081.2306133078,473081.2306133078,10,10,0.0,0.0,10,10,0.23582314463963297,1.0,10,10.0,0.03661370368372025,0.03661370368372025,10,10.0,0.18518400826343925,0.18518400826343925,10,10,7,none,20,1,0.0769,0.1667,0.3,100,624401,bb,2.076069969833471,1e-05,0.01,1e-05,0,1
17,./data/backup-01-11-5,data_17,80794.32343308933,80794.32343308933,10,10,0.0,0.0,10,10,0.8344914916743814,1.0,10,10.0,0.03438815639408998,0.03438815639408998,10,10.0,0.3087870387979533,0.3087870387979533,10,10,7,none,20,1,0.0769,0.1667,0.3,100,484870,bb,0.9694250209968966,1e-05,0.01,1e-05,0,1
18,./data/backup-01-11-5,data_18,215281.06440190546,215281.06440190546,10,10,0.0,0.0,10,10,0.6929628144814176,1.0,10,10.0,0.03914497864167815,0.03914497864167815,10,10.0,0.26739665694097026,0.26739665694097026,10,10,7,none,20,1,0.0769,0.1667,0.3,100,251646,bb,4.902423950927891,1e-05,0.01,1e-05,0,1
19,./data/backup-01-11-5,data_19,1030143.3585979255,1030143.3585979255,10,10,0.0,0.0,10,10,0.5545441281880054,1.0,10,10.0,0.7788504772470645,0.7788504772470645,10,10.0,0.19580449437439573,0.19580449437439573,10,10,7,none,20,1,0.0769,0.1667,0.3,100,760446,bb,0.3822899333226669,1e-05,0.01,1e-05,0,1
20,./data/backup-01-11-5,data_20,80912.50808646862,80912.50808646862,10,10,0.0,0.0,10,10,0.4849776362827193,1.0,10,10.0,0.03830835558795914,0.03830835558795914,10,10.0,0.18962905161914784,0.18962905161914784,10,10,7,none,20,1,0.0769,0.1667,0.3,100,128030,bb,3.6075563791485967,1e-05,0.01,1e-05,0,1
21,./data/backup-01-11-5,data_21,245847.77231252522,245847.77231252522,10,10,0.0,0.0,10,10,0.22141883070934498,1.0,10,10.0,0.06889743438089617,0.06889743438089617,10,10.0,0.43987796817612346,0.43987796817612346,10,10,7,none,20,1,0.0769,0.1667,0.3,100,969080,bb,2.737712912146935,1e-05,0.01,1e-05,0,1
22,./data/backup-01-11-5,data_22,4608887.426676541,4608887.426676541,10,10,0.0,0.0,10,10,0.6865190345148356,1.0,10,10.0,0.15670240697033924,0.15670240697033924,10,10.0,0.35049611484126475,0.35049611484126475,10,10,7,none,20,1,0.0769,0.1667,0.3,100,122368,bb,0.4944926297722505,1e-05,0.01,1e-05,0,1
23,./data/backup-01-11-5,data_23,117612.45211836131,117612.45211836131,10,10,0.0,0.0,10,10,0.22359254950988983,1.0,10,10.0,0.06833477344813711,0.06833477344813711,10,10.0,0.4325792480214063,0.4325792480214063,10,10,7,none,20,1,0.0769,0.1667,0.3,100,22796,bb,4.887222674114813,1e-05,0.01,1e-05,0,1
24,./data/backup-01-11-5,data_24,64081.72757306134,64081.72757306134,10,10,0.0,0.0,10,10,0.28588346955653604,1.0,10,10.0,0.3744791215312825,0.3744791215312825,10,10.0,0.1480970059672235,0.1480970059672235,10,10,7,none,20,1,0.0769,0.1667,0.3,100,263983,bb,0.4085109006939698,1e-05,0.01,1e-05,0,1
25,./data/backup-01-11-5,data_25,238205.38067008532,238205.38067008532,10,10,0.0,0.0,10,10,0.8562502251937815,1.0,10,10.0,0.06201159225764403,0.06201159225764403,10,10.0,0.14286173044293193,0.14286173044293193,10,10,7,none,20,1,0.0769,0.1667,0.3,100,751936,bb,1.469869331905099,1e-05,0.01,1e-05,0,1
26,./data/backup-01-11-5,data_26,3047479.3628406296,3047479.3628406296,10,10,0.0,0.0,10,10,0.5755881637573986,1.0,10,10.0,0.1512974703571784,0.1512974703571784,10,10.0,0.4504646732804752,0.4504646732804752,10,10,7,none,20,1,0.0769,0.1667,0.3,100,756348,bb,1.378228314820369,1e-05,0.01,1e-05,0,1
27,./data/backup-01-11-5,data_27,2143090.2217711145,2143090.2217711145,10,10,0.0,0.0,10,10,0.3178419369104851,1.0,10,10.0,0.04187766544051489,0.04187766544051489,10,10.0,0.1322587324539939,0.1322587324539939,10,10,7,none,20,1,0.0769,0.1667,0.3,100,373698,bb,2.6276422298914914,1e-05,0.01,1e-05,0,1
28,./data/backup-01-11-5,data_28,81681.26359850164,81681.26359850164,10,10,0.0,0.0,10,10,0.16929109028095457,1.0,10,10.0,0.07831592206845252,0.07831592206845252,10,10.0,0.1566427749595691,0.1566427749595691,10,10,7,none,20,1,0.0769,0.1667,0.3,100,419356,bb,0.6192616250094845,1e-05,0.01,1e-05,0,1
29,./data/backup-01-11-5,data_29,1976983.0071742854,1976983.0071742854,10,10,0.0,0.0,10,10,0.23973534425430343,1.0,10,10.0,0.17182830117885914,0.17182830117885914,10,10.0,0.34389232335499853,0.34389232335499853,10,10,7,none,20,1,0.0769,0.1667,0.3,100,952382,bb,0.46792992928044824,1e-05,0.01,1e-05,0,1
30,./data/backup-01-11-5,data_30,1931447.2643335424,1931447.2643335424,10,10,0.0,0.0,10,10,0.5791529742744123,1.0,10,10.0,0.08625879877559242,0.08625879877559242,10,10.0,0.034305398332441096,0.034305398332441096,10,10,7,none,20,1,0.0769,0.1667,0.3,100,451580,bb,0.4161645888185408,1e-05,0.01,1e-05,0,1
31,./data/backup-01-11-5,data_31,2821914.1032982892,2821914.1032982892,10,10,0.0,0.0,10,10,0.37270061649856867,1.0,10,10.0,0.05461952137643998,0.05461952137643998,10,10.0,0.43733118408797667,0.43733118408797667,10,10,7,none,20,1,0.0769,0.1667,0.3,100,675096,bb,2.230750233220115,1e-05,0.01,1e-05,0,1
32,./data/backup-01-11-5,data_32,3964727.4759744057,3964727.4759744057,10,10,0.0,0.0,10,10,0.658601922795148,1.0,10,10.0,0.16613062098471748,0.16613062098471748,10,10.0,0.0797899900530263,0.0797899900530263,10,10,7,none,20,1,0.0769,0.1667,0.3,100,768999,bb,0.555160412979607,1e-05,0.01,1e-05,0,1
33,./data/backup-01-11-5,data_33,173866.88156178858,173866.88156178858,10,10,0.0,0.0,10,10,0.520155843306913,1.0,10,10.0,0.05436099204252051,0.05436099204252051,10,10.0,0.3180643018753158,0.3180643018753158,10,10,7,none,20,1,0.0769,0.1667,0.3,100,259677,bb,2.507060101608517,1e-05,0.01,1e-05,0,1
34,./data/backup-01-11-5,data_34,705407.7474143641,705407.7474143641,10,10,0.0,0.0,10,10,0.721712602064685,1.0,10,10.0,0.045863578222257465,0.045863578222257465,10,10.0,0.22066437401826874,0.22066437401826874,10,10,7,none,20,1,0.0769,0.1667,0.3,100,849656,bb,0.34907757221234115,1e-05,0.01,1e-05,0,1
35,./data/backup-01-11-5,data_35,192522.8071611209,192522.8071611209,10,10,0.0,0.0,10,10,0.6049375103380871,1.0,10,10.0,0.23528545052503164,0.23528545052503164,10,10.0,0.330600073329006,0.330600073329006,10,10,7,none,20,1,0.0769,0.1667,0.3,100,59426,bb,3.8772156231859256,1e-05,0.01,1e-05,0,1
36,./data/backup-01-11-5,data_36,148612.01369404237,148612.01369404237,10,10,0.0,0.0,10,10,0.4326524291573345,1.0,10,10.0,0.08195815380042745,0.08195815380042745,10,10.0,0.2477396306655559,0.2477396306655559,10,10,7,none,20,1,0.0769,0.1667,0.3,100,850044,bb,1.9795924763031918,1e-05,0.01,1e-05,0,1
37,./data/backup-01-11-5,data_37,103884.84967920877,103884.84967920877,10,10,0.0,0.0,10,10,0.18593398281204765,1.0,10,10.0,0.262084412282806,0.262084412282806,10,10.0,0.4877323480188699,0.4877323480188699,10,10,7,none,20,1,0.0769,0.1667,0.3,100,334954,bb,1.6008109795232794,1e-05,0.01,1e-05,0,1
38,./data/backup-01-11-5,data_38,4735201.3910583835,4735201.3910583835,10,10,0.0,0.0,10,10,0.7895889254881994,1.0,10,10.0,0.0463875512158642,0.0463875512158642,10,10.0,0.23248793975966256,0.23248793975966256,10,10,7,none,20,1,0.0769,0.1667,0.3,100,235379,bb,2.5543616019142688,1e-05,0.01,1e-05,0,1
39,./data/backup-01-11-5,data_39,1122962.0043872108,1122962.0043872108,10,10,0.0,0.0,10,10,0.17046973914856883,1.0,10,10.0,0.04246929807929001,0.04246929807929001,10,10.0,0.0720712034463316,0.0720712034463316,10,10,7,none,20,1,0.0769,0.1667,0.3,100,180730,bb,2.3359951811132005,1e-05,0.01,1e-05,0,1
40,./data/backup-01-11-5,data_40,207381.47100006384,207381.47100006384,10,10,0.0,0.0,10,10,0.8310499890253715,1.0,10,10.0,0.05236988850305441,0.05236988850305441,10,10.0,0.09641255869654877,0.09641255869654877,10,10,7,none,20,1,0.0769,0.1667,0.3,100,828517,bb,4.817198953134248,1e-05,0.01,1e-05,0,1
41,./data/backup-01-11-5,data_41,1422139.535829831,1422139.535829831,10,10,0.0,0.0,10,10,0.8385896280339025,1.0,10,10.0,0.0661863403188267,0.0661863403188267,10,10.0,0.47446161660315594,0.47446161660315594,10,10,7,none,20,1,0.0769,0.1667,0.3,100,275760,bb,0.2574243882699563,1e-05,0.01,1e-05,0,1
42,./data/backup-01-11-5,data_42,65577.46989170727,65577.46989170727,10,10,0.0,0.0,10,10,0.4462275539629178,1.0,10,10.0,0.06899201385289186,0.06899201385289186,10,10.0,0.03204895113950574,0.03204895113950574,10,10,7,none,20,1,0.0769,0.1667,0.3,100,252117,bb,3.8954345881978805,1e-05,0.01,1e-05,0,1
43,./data/backup-01-11-5,data_43,1664000.0321576372,1664000.0321576372,10,10,0.0,0.0,10,10,0.4069119729880092,1.0,10,10.0,0.05931043219732956,0.05931043219732956,10,10.0,0.043196667925428325,0.043196667925428325,10,10,7,none,20,1,0.0769,0.1667,0.3,100,844780,bb,1.5355961007246401,1e-05,0.01,1e-05,0,1
44,./data/backup-01-11-5,data_44,1798995.6451734067,1798995.6451734067,10,10,0.0,0.0,10,10,0.3198483421017033,1.0,10,10.0,0.14390473313233562,0.14390473313233562,10,10.0,0.18635517423351713,0.18635517423351713,10,10,7,none,20,1,0.0769,0.1667,0.3,100,87151,bb,0.7654090263324231,1e-05,0.01,1e-05,0,1
45,./data/backup-01-11-5,data_45,1394630.720878099,1394630.720878099,10,10,0.0,0.0,10,10,0.4526120718765213,1.0,10,10.0,0.03930458515774438,0.03930458515774438,10,10.0,0.4627082977419533,0.4627082977419533,10,10,7,none,20,1,0.0769,0.1667,0.3,100,313124,bb,2.043705633614368,1e-05,0.01,1e-05,0,1
46,./data/backup-01-11-5,data_46,295616.25483611686,295616.25483611686,10,10,0.0,0.0,10,10,0.8206101711899455,1.0,10,10.0,0.08455301743059546,0.08455301743059546,10,10.0,0.3112745089244513,0.3112745089244513,10,10,7,none,20,1,0.0769,0.1667,0.3,100,424238,bb,2.296348101705135,1e-05,0.01,1e-05,0,1
47,./data/backup-01-11-5,data_47,1004403.634528839,1004403.634528839,10,10,0.0,0.0,10,10,0.5529330906884308,1.0,10,10.0,0.0402729395247334,0.0402729395247334,10,10.0,0.06872239333363606,0.06872239333363606,10,10,7,none,20,1,0.0769,0.1667,0.3,100,416523,bb,2.04493351388055,1e-05,0.01,1e-05,0,1
48,./data/backup-01-11-5,data_48,54783.243113365344,54783.243113365344,10,10,0.0,0.0,10,10,0.273618944141081,1.0,10,10.0,0.07106821245376313,0.07106821245376313,10,10.0,0.05392984394537556,0.05392984394537556,10,10,7,none,20,1,0.0769,0.1667,0.3,100,281338,bb,2.149711575700346,1e-05,0.01,1e-05,0,1
49,./data/backup-01-11-5,data_49,52410.200460879976,52410.200460879976,10,10,0.0,0.0,10,10,0.5020545754395709,1.0,10,10.0,0.05255805332329815,0.05255805332329815,10,10.0,0.2471554897813845,0.2471554897813845,10,10,7,none,20,1,0.0769,0.1667,0.3,100,896132,bb,1.6730881421524568,1e-05,0.01,1e-05,0,1
50,./data/backup-01-11-5,data_50,1554025.5915281228,1554025.5915281228,10,10,0.0,0.0,10,10,0.3340321656778796,1.0,10,10.0,0.048495770695069884,0.048495770695069884,10,10.0,0.11791122458496962,0.11791122458496962,10,10,7,none,20,1,0.0769,0.1667,0.3,100,369666,bb,0.45167007987415503,1e-05,0.01,1e-05,0,1
51,./data/backup-01-11-5,data_51,4962132.150109853,4962132.150109853,10,10,0.0,0.0,10,10,0.47842695839989413,1.0,10,10.0,0.04302071698227431,0.04302071698227431,10,10.0,0.3003286066196704,0.3003286066196704,10,10,7,none,20,1,0.0769,0.1667,0.3,100,497077,bb,0.3305612062436397,1e-05,0.01,1e-05,0,1
52,./data/backup-01-11-5,data_52,157894.63392586386,157894.63392586386,10,10,0.0,0.0,10,10,0.8822194697410491,1.0,10,10.0,0.036819093637441735,0.036819093637441735,10,10.0,0.2148956878278448,0.2148956878278448,10,10,7,none,20,1,0.0769,0.1667,0.3,100,73621,bb,3.6233312726000584,1e-05,0.01,1e-05,0,1
53,./data/backup-01-11-5,data_53,304806.34541616356,304806.34541616356,10,10,0.0,0.0,10,10,0.19039765243645523,1.0,10,10.0,0.03825255715559376,0.03825255715559376,10,10.0,0.03414796246834969,0.03414796246834969,10,10,7,none,20,1,0.0769,0.1667,0.3,100,1044710,bb,0.5336845526138911,1e-05,0.01,1e-05,0,1
54,./data/backup-01-11-5,data_54,1596259.0919616264,1596259.0919616264,10,10,0.0,0.0,10,10,0.6360444954408095,1.0,10,10.0,0.052937767068468214,0.052937767068468214,10,10.0,0.2732386307785826,0.2732386307785826,10,10,7,none,20,1,0.0769,0.1667,0.3,100,1043097,bb,3.6781202706851372,1e-05,0.01,1e-05,0,1
55,./data/backup-01-11-5,data_55,71773.53661340973,71773.53661340973,10,10,0.0,0.0,10,10,0.6301315527103593,1.0,10,10.0,0.052909946654309335,0.052909946654309335,10,10.0,0.012963586019354014,0.012963586019354014,10,10,7,none,20,1,0.0769,0.1667,0.3,100,991240,bb,1.0379570914352616,1e-05,0.01,1e-05,0,1
56,./data/backup-01-11-5,data_56,2165211.700046713,2165211.700046713,10,10,0.0,0.0,10,10,0.24452266948747087,1.0,10,10.0,0.14485821214349057,0.14485821214349057,10,10.0,0.12573609763143181,0.12573609763143181,10,10,7,none,20,1,0.0769,0.1667,0.3,100,996718,bb,1.4597116160456078,1e-05,0.01,1e-05,0,1
57,./data/backup-01-11-5,data_57,94314.76561343392,94314.76561343392,10,10,0.0,0.0,10,10,0.722153567153849,1.0,10,10.0,0.3223360916675904,0.3223360916675904,10,10.0,0.33120475414561007,0.33120475414561007,10,10,7,none,20,1,0.0769,0.1667,0.3,100,120962,bb,0.7141192425815726,1e-05,0.01,1e-05,0,1
58,./data/backup-01-11-5,data_58,684272.2248405208,684272.2248405208,10,10,0.0,0.0,10,10,0.30743892108852333,1.0,10,10.0,0.055252710018755466,0.055252710018755466,10,10.0,0.39438011623114394,0.39438011623114394,10,10,7,none,20,1,0.0769,0.1667,0.3,100,1034744,bb,0.6577768054377426,1e-05,0.01,1e-05,0,1
59,./data/backup-01-11-5,data_59,691047.1122525479,691047.1122525479,10,10,0.0,0.0,10,10,0.7005610386128729,1.0,10,10.0,0.08461202573027873,0.08461202573027873,10,10.0,0.1734278081041711,0.1734278081041711,10,10,7,none,20,1,0.0769,0.1667,0.3,100,174775,bb,4.574459234234136,1e-05,0.01,1e-05,0,1
60,./data/backup-01-11-5,data_60,134451.25946453193,134451.25946453193,10,10,0.0,0.0,10,10,0.4563967145239355,1.0,10,10.0,0.05535808858800416,0.05535808858800416,10,10.0,0.4982003634772874,0.4982003634772874,10,10,7,none,20,1,0.0769,0.1667,0.3,100,304120,bb,3.328462857518062,1e-05,0.01,1e-05,0,1
61,./data/backup-01-11-5,data_61,795503.9130182649,795503.9130182649,10,10,0.0,0.0,10,10,0.1527352328697656,1.0,10,10.0,0.05999429508300853,0.05999429508300853,10,10.0,0.4868100576861349,0.4868100576861349,10,10,7,none,20,1,0.0769,0.1667,0.3,100,975533,bb,2.7187285231620795,1e-05,0.01,1e-05,0,1
62,./data/backup-01-11-5,data_62,384771.0042845186,384771.0042845186,10,10,0.0,0.0,10,10,0.6574769424627391,1.0,10,10.0,0.11101286327210241,0.11101286327210241,10,10.0,0.15243871464619121,0.15243871464619121,10,10,7,none,20,1,0.0769,0.1667,0.3,100,290037,bb,0.31690537934734636,1e-05,0.01,1e-05,0,1
63,./data/backup-01-11-5,data_63,306900.5124844863,306900.5124844863,10,10,0.0,0.0,10,10,0.6943254857273183,1.0,10,10.0,0.1042801124837241,0.1042801124837241,10,10.0,0.47233939952350945,0.47233939952350945,10,10,7,none,20,1,0.0769,0.1667,0.3,100,722713,bb,3.8737920688377043,1e-05,0.01,1e-05,0,1
64,./data/backup-01-11-5,data_64,261240.70303307284,261240.70303307284,10,10,0.0,0.0,10,10,0.4462946605554111,1.0,10,10.0,0.28604415606795475,0.28604415606795475,10,10.0,0.23175908501476414,0.23175908501476414,10,10,7,none,20,1,0.0769,0.1667,0.3,100,669554,bb,0.48871690895408826,1e-05,0.01,1e-05,0,1
65,./data/backup-01-11-5,data_65,1690998.9804588193,1690998.9804588193,10,10,0.0,0.0,10,10,0.25151895591079876,1.0,10,10.0,0.16633982960566232,0.16633982960566232,10,10.0,0.04712576938346009,0.04712576938346009,10,10,7,none,20,1,0.0769,0.1667,0.3,100,385009,bb,1.4640664317405188,1e-05,0.01,1e-05,0,1
66,./data/backup-01-11-5,data_66,625153.51356564,625153.51356564,10,10,0.0,0.0,10,10,0.16671897058208968,1.0,10,10.0,0.08456198753745221,0.08456198753745221,10,10.0,0.1247662102054387,0.1247662102054387,10,10,7,none,20,1,0.0769,0.1667,0.3,100,342420,bb,2.880987202253671,1e-05,0.01,1e-05,0,1
67,./data/backup-01-11-5,data_67,631547.4589660735,631547.4589660735,10,10,0.0,0.0,10,10,0.5593457896405114,1.0,10,10.0,0.06616795312009224,0.06616795312009224,10,10.0,0.06204732290808355,0.06204732290808355,10,10,7,none,20,1,0.0769,0.1667,0.3,100,1032175,bb,4.99282694325685,1e-05,0.01,1e-05,0,1
68,./data/backup-01-11-5,data_68,59464.037122717484,59464.037122717484,10,10,0.0,0.0,10,10,0.1592751139228466,1.0,10,10.0,0.044713742138778094,0.044713742138778094,10,10.0,0.42049000449147783,0.42049000449147783,10,10,7,none,20,1,0.0769,0.1667,0.3,100,948859,bb,0.28128766208263806,1e-05,0.01,1e-05,0,1
69,./data/backup-01-11-5,data_69,77555.29708100043,77555.29708100043,10,10,0.0,0.0,10,10,0.12533888967872545,1.0,10,10.0,0.04639513622137425,0.04639513622137425,10,10.0,0.49559144013110235,0.49559144013110235,10,10,7,none,20,1,0.0769,0.1667,0.3,100,442170,bb,4.907886458833962,1e-05,0.01,1e-05,0,1
70,./data/backup-01-11-5,data_70,51429.7997535622,51429.7997535622,10,10,0.0,0.0,10,10,0.47412357628163915,1.0,10,10.0,0.041171952574435934,0.041171952574435934,10,10.0,0.3059603269992743,0.3059603269992743,10,10,7,none,20,1,0.0769,0.1667,0.3,100,615929,bb,0.33797718403278265,1e-05,0.01,1e-05,0,1
71,./data/backup-01-11-5,data_71,333274.1657871951,333274.1657871951,10,10,0.0,0.0,10,10,0.8957794372567116,1.0,10,10.0,0.038931931401303216,0.038931931401303216,10,10.0,0.2965621442509334,0.2965621442509334,10,10,7,none,20,1,0.0769,0.1667,0.3,100,925292,bb,4.784425164195261,1e-05,0.01,1e-05,0,1
72,./data/backup-01-11-5,data_72,214591.52207792772,214591.52207792772,10,10,0.0,0.0,10,10,0.2723863652224141,1.0,10,10.0,0.046956610014576024,0.046956610014576024,10,10.0,0.05959198627668049,0.05959198627668049,10,10,7,none,20,1,0.0769,0.1667,0.3,100,423792,bb,0.6776219953087677,1e-05,0.01,1e-05,0,1
73,./data/backup-01-11-5,data_73,1410026.041274012,1410026.041274012,10,10,0.0,0.0,10,10,0.5209316800860788,1.0,10,10.0,0.119309131273289,0.119309131273289,10,10.0,0.33310156460831875,0.33310156460831875,10,10,7,none,20,1,0.0769,0.1667,0.3,100,996100,bb,0.41509771401810075,1e-05,0.01,1e-05,0,1
74,./data/backup-01-11-5,data_74,685499.1182534375,685499.1182534375,10,10,0.0,0.0,10,10,0.41992595317975023,1.0,10,10.0,0.07631389707256318,0.07631389707256318,10,10.0,0.09453025894996382,0.09453025894996382,10,10,7,none,20,1,0.0769,0.1667,0.3,100,477264,bb,0.3326693231669648,1e-05,0.01,1e-05,0,1
75,./data/backup-01-11-5,data_75,2419382.466786614,2419382.466786614,10,10,0.0,0.0,10,10,0.25041600574630446,1.0,10,10.0,0.04401962601551167,0.04401962601551167,10,10.0,0.22016798797272236,0.22016798797272236,10,10,7,none,20,1,0.0769,0.1667,0.3,100,623064,bb,0.35626501767825075,1e-05,0.01,1e-05,0,1
76,./data/backup-01-11-5,data_76,3311297.1943632686,3311297.1943632686,10,10,0.0,0.0,10,10,0.6916653207137354,1.0,10,10.0,0.09466841249391661,0.09466841249391661,10,10.0,0.3313517194031034,0.3313517194031034,10,10,7,none,20,1,0.0769,0.1667,0.3,100,857949,bb,0.8580510995785557,1e-05,0.01,1e-05,0,1
77,./data/backup-01-11-5,data_77,3310501.906662965,3310501.906662965,10,10,0.0,0.0,10,10,0.17899506840006324,1.0,10,10.0,0.13937922190662247,0.13937922190662247,10,10.0,0.2616916734407684,0.2616916734407684,10,10,7,none,20,1,0.0769,0.1667,0.3,100,225794,bb,3.501596697093908,1e-05,0.01,1e-05,0,1
78,./data/backup-01-11-5,data_78,170450.21012198585,170450.21012198585,10,10,0.0,0.0,10,10,0.5046416734313927,1.0,10,10.0,0.05142216698789513,0.05142216698789513,10,10.0,0.13263036233472697,0.13263036233472697,10,10,7,none,20,1,0.0769,0.1667,0.3,100,117235,bb,2.484644553096305,1e-05,0.01,1e-05,0,1
79,./data/backup-01-11-5,data_79,2093309.5848558892,2093309.5848558892,10,10,0.0,0.0,10,10,0.18463199548512826,1.0,10,10.0,0.043270655752456345,0.043270655752456345,10,10.0,0.016876009242995392,0.016876009242995392,10,10,7,none,20,1,0.0769,0.1667,0.3,100,524912,bb,2.8622912805446923,1e-05,0.01,1e-05,0,1
