Time,mean,index_of_dispersion,autocorrelation,coefficient_of_variation,kurtosis,skewness,standard_deviation,ac2,timeseries,all
5336.5,0.546082,0.5719814799999999,0.59094192,0.47626759999999996,0.52642504,0.58967952,0.5560791199999999,0.5898696800000001,0.56348546,0.68209152
5364.5,0.54733396,0.57456504,0.59339304,0.47611948,0.5262684000000001,0.5912706400000001,0.5578256399999999,0.59165012,0.55942538,0.6853073999999999
5392.5,0.5490742399999999,0.57669348,0.595089,0.4748774,0.52602932,0.5929317599999999,0.55976888,0.59469216,0.57658104,0.68997508
5420.5,0.55024644,0.57812984,0.5973945199999999,0.474091,0.52633004,0.59416456,0.56109716,0.59547196,0.56560192,0.6927951999999999
5448.5,0.55159916,0.5809897199999999,0.5993680399999999,0.473646,0.5259034,0.59497804,0.5628662,0.59776668,0.5663842799999999,0.69529984
5476.5,0.55303272,0.58297508,0.6022518,0.47320216000000004,0.526983,0.59719076,0.56472192,0.5987604,0.56960392,0.6986723199999999
5504.5,0.55431616,0.58465068,0.60506824,0.4721858,0.52704856,0.59761692,0.5661562,0.60104416,0.5706203000000001,0.7006767199999999
5532.5,0.55575052,0.58589496,0.6049499199999999,0.47103923999999997,0.5272578,0.59893668,0.5676508,0.60279112,0.5760302599999999,0.70378128
5560.5,0.556898,0.58675604,0.60691532,0.47001968,0.52806612,0.6000447600000001,0.5687300399999999,0.60423564,0.5699427,0.70717644
5588.5,0.55830612,0.5881560800000001,0.6084910800000001,0.46890136,0.52707516,0.60058156,0.5702082800000001,0.6058290399999999,0.57660716,0.70951184
5616.5,0.5596492799999999,0.5904824399999999,0.61090464,0.46854123999999997,0.5283063200000001,0.6022594,0.57194364,0.60701972,0.57273694,0.7117993199999999
5644.5,0.56125504,0.59278352,0.6131736400000001,0.46758592,0.52987284,0.6049247999999999,0.5738256,0.60924044,0.58354086,0.7163384800000001
5672.5,0.56277956,0.59557372,0.6160847599999999,0.4671024,0.5303786800000001,0.60637404,0.57579412,0.61167008,0.5801328400000001,0.71926104
5700.5,0.56410808,0.59699432,0.61908596,0.46612763999999995,0.53097304,0.60757448,0.57721624,0.6128429200000001,0.5802263599999999,0.7214254
5728.5,0.56546232,0.59952512,0.6205974400000001,0.46582784,0.53135496,0.60872064,0.57902992,0.61366436,0.5764728400000001,0.7225803199999999
5756.5,0.56711492,0.60153532,0.62294508,0.4647864,0.5311425599999999,0.60978008,0.5808929600000001,0.617548,0.5867815000000001,0.72582912
5784.5,0.56860356,0.60337648,0.62598324,0.4640052,0.53063352,0.61053808,0.5826625599999999,0.62101888,0.58201664,0.7288494000000001
5812.5,0.5701408,0.60428668,0.62833468,0.4629682,0.53126228,0.6119258000000001,0.58421044,0.62356664,0.58815024,0.7310358800000001
5840.5,0.57159996,0.60645528,0.63043684,0.46221056000000005,0.5328656,0.61451092,0.58596488,0.62423228,0.5883803400000001,0.7345611200000001
5868.5,0.57305764,0.6083836,0.63281204,0.46130768000000005,0.5324922,0.6154178400000001,0.58766088,0.625882,0.58679606,0.7364168
5896.5,0.57439624,0.61003136,0.6347024800000001,0.46047536,0.5332853200000001,0.6169654,0.58912384,0.62776812,0.58348076,0.7393105600000001
5924.5,0.5759834,0.61291484,0.63677392,0.46020904000000007,0.53478908,0.6189311200000001,0.59127364,0.6300946000000001,0.59275358,0.74329824
5952.5,0.5776254000000001,0.61591576,0.64109712,0.4597896,0.53581556,0.6207677599999999,0.593499,0.6318417599999999,0.59172808,0.7469848400000001
5980.5,0.5790624400000001,0.6176952,0.64357948,0.45879148000000003,0.53516664,0.62154008,0.59508784,0.6349820399999999,0.5912677999999999,0.7499692
6008.5,0.58082088,0.62036232,0.6466552400000001,0.45778704,0.5360694799999999,0.6235200399999999,0.59712672,0.639078,0.60216278,0.7533542799999999
6036.5,0.5827572400000001,0.622953,0.64947508,0.45685807999999994,0.53672364,0.6253553199999999,0.59946392,0.64188088,0.60492038,0.75689648
6064.5,0.58460692,0.62500948,0.65288956,0.45575608000000006,0.5365774,0.6269876799999999,0.60145844,0.64372448,0.60787702,0.76080072
6092.5,0.58641216,0.62719332,0.6557026,0.45502744000000006,0.53680572,0.62874348,0.6036436000000001,0.64606728,0.6040815799999999,0.76425364
6120.5,0.58825576,0.6299272,0.65926528,0.45444964,0.53762832,0.6305223600000001,0.6060068000000001,0.6482568,0.6070411,0.76750936
6148.5,0.59018304,0.63225648,0.6620290799999999,0.45357848,0.53665032,0.63150436,0.6082348,0.65268496,0.6107138599999999,0.77083572
6176.5,0.59237228,0.6350703600000001,0.6647366,0.45260844,0.53764708,0.63357748,0.6107426,0.6547631599999999,0.6179301399999999,0.77441424
6204.5,0.59430928,0.63851324,0.66754424,0.45197607999999995,0.53938304,0.6364644,0.61324176,0.6575005599999999,0.6140959,0.7786018399999999
6232.5,0.59600448,0.6403086800000001,0.6699109599999999,0.4507716,0.53878032,0.63699496,0.6150496,0.6607704799999999,0.6110204,0.78093696
6260.5,0.5978166,0.64242124,0.6721691999999999,0.44963892,0.53848064,0.6378432799999999,0.6169957199999999,0.6645615199999999,0.61456152,0.7833340799999999
6288.5,0.59958676,0.64444864,0.67587284,0.44873451999999997,0.53793532,0.63877196,0.61898616,0.6665902800000001,0.61452352,0.7863236
6316.5,0.60167992,0.64781804,0.67916408,0.44776111999999996,0.53943172,0.6411762400000001,0.6215409599999999,0.6702414,0.6199618400000001,0.7909054400000001
6344.5,0.6038581199999999,0.6506171199999999,0.68331736,0.44645228000000003,0.5384530399999999,0.6418769200000001,0.62401836,0.6741161999999999,0.62652822,0.79416156
6372.5,0.6061597599999999,0.6535786,0.68684872,0.4454374,0.5387736399999999,0.6441300400000001,0.6267232,0.67783568,0.6312485,0.79808024
6400.5,0.6085184,0.65713788,0.6897643600000001,0.44464748,0.5395682399999999,0.6468147599999999,0.62961908,0.6824252399999999,0.6328485399999999,0.80202288
6428.5,0.61090316,0.66041876,0.6933934399999999,0.4437574000000001,0.53974464,0.6485809600000001,0.6324821199999999,0.6868934,0.63425782,0.80567156
6456.5,0.61311552,0.66318192,0.6973210400000001,0.44256412,0.53829456,0.6498324799999999,0.63498896,0.6899620399999999,0.6329843199999999,0.8095088799999999
6484.5,0.61540976,0.66646596,0.6997309199999999,0.44156587999999997,0.5378980800000001,0.65146856,0.637716,0.6925128399999999,0.63929484,0.81302472
6512.5,0.6179623599999999,0.67034656,0.7037791600000001,0.44063488,0.54047388,0.6557909199999999,0.64086688,0.69693948,0.64625748,0.8188454
6540.5,0.62051452,0.6738118399999999,0.7084165600000001,0.43948856000000003,0.54091572,0.65791608,0.64385344,0.7010567200000001,0.6483055200000001,0.8232504799999999
6568.5,0.6230605199999999,0.67798412,0.71192572,0.43907444,0.54251532,0.6610971200000001,0.64715832,0.7058835999999999,0.6469159,0.8278062399999999
6596.5,0.62549752,0.68136,0.71479892,0.43784652,0.5416638,0.6626414399999999,0.6500703999999999,0.7094702400000001,0.6501227,0.83158156
6624.5,0.6278017199999999,0.68395664,0.7178726,0.43646023999999994,0.54052216,0.6632238399999999,0.6525462,0.7129979600000002,0.65046364,0.83478628
6652.5,0.63051436,0.68838664,0.7217293599999999,0.43567328,0.543021,0.66723552,0.65584896,0.717044,0.6598493599999999,0.8402897599999999
6680.5,0.63309652,0.6918808,0.7264018799999999,0.43440172,0.5432694,0.66964368,0.6587366,0.7210575199999999,0.6608864000000001,0.8446294
6708.5,0.6354569999999999,0.6951081600000001,0.7295151599999998,0.43339464,0.5427359999999999,0.67093976,0.66148936,0.72525204,0.6561066,0.84800892
6736.5,0.63833888,0.69916044,0.73395996,0.4322718,0.5446622400000001,0.6744435999999999,0.6648569200000001,0.7298742,0.6706373999999999,0.85391564
6764.5,0.64102372,0.70375052,0.73918472,0.43171344,0.54523268,0.67753172,0.6682807199999999,0.734936,0.66360548,0.85923004
6792.5,0.64363084,0.707111,0.74366932,0.43070640000000004,0.54515204,0.6791880799999999,0.6712952,0.74084164,0.66484976,0.86294884
6820.5,0.64634988,0.710644,0.74826948,0.42947567999999997,0.54492388,0.6804468400000001,0.67439976,0.74614132,0.66943274,0.8662264000000001
6848.5,0.64912236,0.7143116,0.7531428,0.42826319999999996,0.5450881599999999,0.68251576,0.6776318400000001,0.75014212,0.6751081400000001,0.8703222000000002
6876.5,0.6522114399999999,0.7191698,0.75932944,0.4276666,0.5468314,0.68561624,0.6814868000000001,0.7558002,0.67993938,0.8746292
6904.5,0.6550296,0.72335768,0.76466696,0.42674608,0.54844788,0.6883832799999999,0.6848568,0.7613072000000001,0.6823730000000001,0.87865188
6932.5,0.6580330000000001,0.72754476,0.77013852,0.425623,0.5488428399999999,0.6908410799999999,0.6883941200000001,0.766348,0.6868754,0.8825934
6960.5,0.66119016,0.73215184,0.7757174,0.42505744,0.54983012,0.69326016,0.6923132000000001,0.77221928,0.69078818,0.8877129200000001
6988.5,0.66442048,0.73776592,0.7809816,0.42416980000000004,0.55060372,0.69562132,0.6963770800000001,0.77789816,0.6951408400000001,0.8918958800000001
7016.5,0.66758888,0.7438291600000001,0.7866956,0.42449008,0.5530335200000001,0.69954528,0.70081324,0.78388076,0.69242468,0.89605168
7044.5,0.67108568,0.74897084,0.7928067599999999,0.42439543999999996,0.5539553199999999,0.7025744,0.70531228,0.7904899599999999,0.7031156000000001,0.9007008400000001
7072.5,0.67494608,0.7549904000000001,0.7985610799999999,0.42425388,0.55532544,0.7064659999999999,0.71035916,0.79584136,0.7101013799999999,0.9051922
7100.5,0.6787548000000001,0.75976908,0.8060360000000001,0.42378424,0.55661792,0.70970152,0.71490688,0.80220564,0.71776274,0.9096950399999999
7128.5,0.68289584,0.7655086400000001,0.81189568,0.42317872,0.55937372,0.7135938000000001,0.71986164,0.80976968,0.7274262600000001,0.91411812
7156.5,0.68694208,0.7710937600000001,0.81884384,0.4231324,0.55979192,0.7160657999999999,0.72484648,0.81606048,0.7245168800000001,0.91742448
7184.5,0.69119036,0.77742204,0.82477608,0.42244208000000005,0.5602250400000001,0.719473,0.73005888,0.82163612,0.7340510600000001,0.9212777999999999
7212.5,0.69553452,0.7834652400000001,0.83071428,0.42203568,0.56213264,0.72362708,0.73536184,0.82655352,0.73824382,0.9251081999999999
7240.5,0.7002466,0.79090592,0.83805328,0.42226132,0.5647514,0.7280371200000001,0.7414593600000001,0.83524048,0.7453337,0.92925104
7268.5,0.7049485600000001,0.79707164,0.84572192,0.42215708,0.56683496,0.7310454,0.7471862,0.8428777999999999,0.7534011599999999,0.9328754800000001
7293.0,0.70864208,0.79893656,0.84960396,0.41794955999999994,0.56223468,0.7303866800000001,0.75035384,0.84799008,0.7491238199999999,0.93629416
